358.799988,342.813019,0.5,8.799988,9.0,0
350.0,329.896545,0.200012,-3.850006,-2.600006,0
352.600006,337.455078,0.850006,-1.850006,-0.399994,0
353.0,342.191132,-4.399994,-3.799988,-2.399994,0
362.649994,350.180206,-3.850006,-5.350006,-18.450012,0
391.950012,365.010223,11.25,7.950012,13.650024,0
384.0,364.865601,5.700012,15.299988,17.899994,0
368.700012,353.052185,2.600006,15.700012,16.700012,0
337.299988,333.86142,-8.700012,-10.200012,-3.700012,0
338.950012,332.848816,-6.049988,-8.549988,-5.899994,0
345.0,338.249237,-2.5,0.149994,1.299988,0
347.5,331.498718,2.649994,3.799988,-0.399994,0
347.899994,336.899139,-1.450012,-12.800018,0.049988,0
349.350006,344.855133,-11.350006,1.5,6.050018,0
360.700012,338.779633,12.850006,17.400024,16.700012,0
349.899994,343.263947,-5.200012,-28.100006,-25.100006,0
355.100006,359.368713,-22.899994,-19.899994,-13.199982,1
368.299988,352.328918,3.399994,11.299988,5.0,0
369.0,349.821564,2.299988,-1.0,-11.450012,0
366.700012,356.041687,-3.299988,-13.75,-16.25,0
370.0,362.840424,-10.450012,-12.950012,-5.0,0
358.25,342.685303,1.25,-0.75,-11.450012,0
369.700012,350.689484,4.550018,-10.299988,-11.199982,0
380.899994,357.247162,15.25,26.75,35.25,0
345.649994,342.781738,-8.25,-22.300018,-34.300018,0
353.899994,353.245026,-14.050018,-26.050018,-16.0,0
347.5,349.484039,-18.5,-31.049988,-17.700012,1
378.549988,352.184265,13.349976,9.599976,17.649994,0
360.149994,346.639191,-0.899994,1.25,-0.75,0
371.5,362.068939,-3.299988,-13.600006,-13.399994,0
381.950012,365.395966,1.950012,9.050018,22.350006,0
359.600006,339.06897,7.600006,3.5,3.25,0
356.0,342.974609,-1.450012,11.0,8.25,0
357.450012,332.655975,12.450012,9.700012,21.950012,0
347.75,323.976746,12.25,10.75,11.25,0
344.950012,331.932709,0.75,2.950012,-4.25,0
344.200012,329.328918,2.200012,-5.0,-7.699982,0
352.700012,340.660156,-5.099976,-4.349976,-1.299988,0
357.0,340.611938,4.850006,6.049988,2.25,0
350.950012,338.152802,-3.799988,-0.799988,-0.599976,0
293.0,283.859344,-1.399994,-1.200012,-10.0,0
294.200012,289.16333,-8.799988,-9.799988,-6.299988,0
304.0,290.561646,3.5,-7.0,-16.0,0
311.0,307.630829,-9.0,-7.200012,-12.0,0
318.200012,309.077362,-4.799988,-0.849976,-5.0,0
323.0,307.38974,3.950012,-0.200012,3.0,0
297.899994,277.88031,7.850006,12.899994,5.5,0
290.049988,274.119324,5.049988,-2.350006,-4.950012,0
285.0,278.651825,-7.399994,-10.0,-23.850006,0
310.399994,299.048035,-1.100006,3.699982,1.449982,0
306.700012,294.274445,-2.25,-1.75,-5.299988,0
308.950012,297.456848,0.5,-3.049988,-2.049988,0
308.450012,298.999786,-3.549988,-2.549988,-3.549988,0
336.100006,339.149994,-2.0,-12.399994,-19.799988,1
357.5,367.049988,-13.5,2.450012,14.350006,1
343.149994,336.899994,6.100006,-2.75,-2.850006,0
337.049988,346.700012,-8.850006,-8.950012,-16.950012,1
362.0,375.25,-15.0,-1.049988,-3.549988,1
363.049988,366.799988,-2.5,8.349976,5.449982,1
357.600006,363.0,-7.199982,-3.25,-10.449982,1
368.049988,364.450012,11.699982,8.049988,-0.350006,0
388.399994,378.899994,7.299988,4.699982,3.399994,0
385.0,379.850006,5.149994,15.899994,15.0,0
376.450012,374.649994,-4.849976,-6.549988,-9.299988,0
383.0,383.149994,-2.75,0.0,3.149994,1
385.75,383.200012,2.75,5.899994,5.200012,0
385.299988,374.799988,10.5,9.299988,8.149994,0
376.0,376.549988,-1.149994,-1.5,3.799988,1
